SerialNum,Co2,Humid,Pm10,Pm5,Temp,Vocs,timeZone,ReportTime,latitude,longitude
24:0A:C4:22:41:26,506,45.8,11,11,35.2,17,GMT+09:00,2022-07-19 20:05,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,11,11,35.2,17,GMT+09:00,2022-07-19 20:05,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,11,11,35.2,17,GMT+09:00,2022-07-19 20:05,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,11,11,35.2,17,GMT+09:00,2022-07-19 20:05,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,11,11,35.2,17,GMT+09:00,2022-07-19 20:05,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,11,10,35.2,17,GMT+09:00,2022-07-19 20:05,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,11,10,35.2,17,GMT+09:00,2022-07-19 20:05,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,11,10,35.2,17,GMT+09:00,2022-07-19 20:05,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,11,10,35.2,17,GMT+09:00,2022-07-19 20:05,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,10,10,35.2,17,GMT+09:00,2022-07-19 20:05,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,10,10,35.2,17,GMT+09:00,2022-07-19 20:05,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,10,10,35.3,17,GMT+09:00,2022-07-19 20:05,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,10,10,35.3,17,GMT+09:00,2022-07-19 20:05,37.563495,127.0477237
24:0A:C4:22:41:26,501,45.9,11,10,35.3,16,GMT+09:00,2022-07-19 20:05,37.563495,127.0477237
24:0A:C4:22:41:26,501,45.9,11,10,35.3,16,GMT+09:00,2022-07-19 20:05,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,11,10,35.2,17,GMT+09:00,2022-07-19 20:05,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.9,11,10,35.2,17,GMT+09:00,2022-07-19 20:05,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,11,10,35.2,17,GMT+09:00,2022-07-19 20:05,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.9,11,10,35.2,17,GMT+09:00,2022-07-19 20:05,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,11,10,35.2,17,GMT+09:00,2022-07-19 20:05,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,11,10,35.2,17,GMT+09:00,2022-07-19 20:05,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,10,10,35.3,17,GMT+09:00,2022-07-19 20:05,37.563495,127.0477237
24:0A:C4:22:41:26,506,45.8,11,10,35.3,17,GMT+09:00,2022-07-19 20:05,37.563495,127.0477237
24:0A:C4:22:41:26,515,45.8,11,10,35.2,18,GMT+09:00,2022-07-19 20:05,37.5634887,127.0477338
24:0A:C4:22:41:26,515,45.8,11,10,35.2,18,GMT+09:00,2022-07-19 20:05,37.5634887,127.0477338
24:0A:C4:22:41:26,515,45.8,11,10,35.2,18,GMT+09:00,2022-07-19 20:05,37.5634887,127.0477338
24:0A:C4:22:41:26,515,45.8,11,10,35.3,18,GMT+09:00,2022-07-19 20:05,37.5634887,127.0477338
24:0A:C4:22:41:26,515,45.8,11,10,35.3,18,GMT+09:00,2022-07-19 20:05,37.5634887,127.0477338
24:0A:C4:22:41:26,515,45.8,11,10,35.2,18,GMT+09:00,2022-07-19 20:05,37.5634887,127.0477338
24:0A:C4:22:41:26,506,45.8,12,11,35.3,17,GMT+09:00,2022-07-19 20:05,37.5634887,127.0477338
24:0A:C4:22:41:26,506,45.9,12,11,35.3,17,GMT+09:00,2022-07-19 20:05,37.5634887,127.0477338
24:0A:C4:22:41:26,515,45.8,11,11,35.3,18,GMT+09:00,2022-07-19 20:05,37.5634887,127.0477338
24:0A:C4:22:41:26,515,45.9,11,11,35.3,18,GMT+09:00,2022-07-19 20:05,37.5634887,127.0477338
24:0A:C4:22:41:26,515,45.8,12,11,35.3,18,GMT+09:00,2022-07-19 20:05,37.5634887,127.0477338
24:0A:C4:22:41:26,515,45.8,12,11,35.3,18,GMT+09:00,2022-07-19 20:05,37.5634887,127.0477338
24:0A:C4:22:41:26,515,45.8,11,10,35.3,18,GMT+09:00,2022-07-19 20:05,37.5634887,127.0477338
24:0A:C4:22:41:26,515,45.8,11,10,35.3,18,GMT+09:00,2022-07-19 20:05,37.5634887,127.0477338
24:0A:C4:22:41:26,518,45.9,11,10,35.3,18,GMT+09:00,2022-07-19 20:05,37.5634887,127.0477338
24:0A:C4:22:41:26,515,45.8,11,10,35.3,18,GMT+09:00,2022-07-19 20:05,37.5634887,127.0477338
24:0A:C4:22:41:26,515,45.8,11,10,35.3,18,GMT+09:00,2022-07-19 20:05,37.5634887,127.0477338
24:0A:C4:22:41:26,515,45.8,11,10,35.3,18,GMT+09:00,2022-07-19 20:05,37.5634887,127.0477338
24:0A:C4:22:41:26,515,45.8,11,10,35.3,18,GMT+09:00,2022-07-19 20:05,37.5634887,127.0477338
24:0A:C4:22:41:26,515,45.8,12,10,35.3,18,GMT+09:00,2022-07-19 20:05,37.5634887,127.0477338
24:0A:C4:22:41:26,515,45.8,12,10,35.3,18,GMT+09:00,2022-07-19 20:05,37.5634959,127.0477213
24:0A:C4:22:41:26,515,45.8,12,10,35.3,18,GMT+09:00,2022-07-19 20:05,37.5634959,127.0477213
24:0A:C4:22:41:26,515,45.9,12,10,35.3,18,GMT+09:00,2022-07-19 20:05,37.5634959,127.0477213
24:0A:C4:22:41:26,515,45.9,12,10,35.3,18,GMT+09:00,2022-07-19 20:05,37.5634959,127.0477213
24:0A:C4:22:41:26,518,45.8,12,10,35.3,18,GMT+09:00,2022-07-19 20:05,37.5634959,127.0477213
24:0A:C4:22:41:26,515,45.8,12,10,35.3,18,GMT+09:00,2022-07-19 20:05,37.5634959,127.0477213
24:0A:C4:22:41:26,518,45.9,12,10,35.3,18,GMT+09:00,2022-07-19 20:05,37.5634959,127.0477213
24:0A:C4:22:41:26,518,45.8,11,10,35.3,18,GMT+09:00,2022-07-19 20:05,37.5634959,127.0477213
24:0A:C4:22:41:26,515,45.8,11,10,35.3,18,GMT+09:00,2022-07-19 20:05,37.5634959,127.0477213
24:0A:C4:22:41:26,518,45.8,11,10,35.3,18,GMT+09:00,2022-07-19 20:05,37.5634959,127.0477213
24:0A:C4:22:41:26,524,45.8,11,10,35.3,19,GMT+09:00,2022-07-19 20:05,37.5634959,127.0477213
24:0A:C4:22:41:26,518,45.9,11,10,35.3,18,GMT+09:00,2022-07-19 20:05,37.5634959,127.0477213
24:0A:C4:22:41:26,518,45.8,11,10,35.3,18,GMT+09:00,2022-07-19 20:05,37.5634959,127.0477213
24:0A:C4:22:41:26,515,45.8,11,10,35.3,18,GMT+09:00,2022-07-19 20:05,37.5634959,127.0477213
24:0A:C4:22:41:26,518,45.8,11,10,35.3,18,GMT+09:00,2022-07-19 20:05,37.5634959,127.0477213
24:0A:C4:22:41:26,515,45.8,11,10,35.3,18,GMT+09:00,2022-07-19 20:06,37.5634959,127.0477213
24:0A:C4:22:41:26,508,45.8,11,10,35.3,17,GMT+09:00,2022-07-19 20:06,37.5634959,127.0477213
24:0A:C4:22:41:26,515,45.8,11,10,35.3,18,GMT+09:00,2022-07-19 20:06,37.5634959,127.0477213
24:0A:C4:22:41:26,515,45.8,11,10,35.4,18,GMT+09:00,2022-07-19 20:06,37.5634959,127.0477213
24:0A:C4:22:41:26,515,45.8,10,10,35.3,18,GMT+09:00,2022-07-19 20:06,37.5634959,127.0477213
24:0A:C4:22:41:26,508,45.8,10,10,35.3,17,GMT+09:00,2022-07-19 20:06,37.563495,127.0477264
24:0A:C4:22:41:26,508,45.8,10,10,35.4,17,GMT+09:00,2022-07-19 20:06,37.563495,127.0477264
24:0A:C4:22:41:26,520,45.8,10,10,35.4,19,GMT+09:00,2022-07-19 20:06,37.563495,127.0477264
24:0A:C4:22:41:26,515,45.9,10,9,35.3,18,GMT+09:00,2022-07-19 20:06,37.563495,127.0477264
24:0A:C4:22:41:26,515,45.8,10,9,35.3,18,GMT+09:00,2022-07-19 20:06,37.563495,127.0477264
24:0A:C4:22:41:26,508,45.8,10,9,35.4,17,GMT+09:00,2022-07-19 20:06,37.563495,127.0477264
24:0A:C4:22:41:26,515,45.8,10,9,35.4,18,GMT+09:00,2022-07-19 20:06,37.563495,127.0477264
24:0A:C4:22:41:26,520,45.8,10,9,35.4,19,GMT+09:00,2022-07-19 20:06,37.563495,127.0477264
24:0A:C4:22:41:26,520,45.8,9,9,35.4,19,GMT+09:00,2022-07-19 20:06,37.563495,127.0477264
24:0A:C4:22:41:26,520,45.8,9,9,35.3,19,GMT+09:00,2022-07-19 20:06,37.563495,127.0477264
24:0A:C4:22:41:26,520,45.8,9,9,35.4,19,GMT+09:00,2022-07-19 20:06,37.563495,127.0477264
24:0A:C4:22:41:26,520,45.9,9,9,35.4,19,GMT+09:00,2022-07-19 20:06,37.563495,127.0477264
24:0A:C4:22:41:26,520,45.8,9,9,35.4,19,GMT+09:00,2022-07-19 20:06,37.563495,127.0477264
24:0A:C4:22:41:26,520,45.8,9,9,35.4,19,GMT+09:00,2022-07-19 20:06,37.563495,127.0477264
24:0A:C4:22:41:26,515,45.8,9,9,35.4,18,GMT+09:00,2022-07-19 20:06,37.563495,127.0477264
24:0A:C4:22:41:26,520,45.8,9,9,35.4,19,GMT+09:00,2022-07-19 20:06,37.563495,127.0477264
24:0A:C4:22:41:26,520,45.8,9,9,35.4,19,GMT+09:00,2022-07-19 20:06,37.563495,127.0477264
24:0A:C4:22:41:26,520,45.8,9,9,35.4,19,GMT+09:00,2022-07-19 20:06,37.563495,127.0477264
24:0A:C4:22:41:26,520,45.9,9,9,35.4,19,GMT+09:00,2022-07-19 20:06,37.563495,127.0477264
24:0A:C4:22:41:26,520,45.8,9,9,35.4,19,GMT+09:00,2022-07-19 20:06,37.563495,127.0477264
24:0A:C4:22:41:26,527,45.8,8,8,35.4,20,GMT+09:00,2022-07-19 20:06,37.5634907,127.0477341
24:0A:C4:22:41:26,520,45.9,8,8,35.4,19,GMT+09:00,2022-07-19 20:06,37.5634907,127.0477341
24:0A:C4:22:41:26,520,45.8,9,9,35.4,19,GMT+09:00,2022-07-19 20:06,37.5634907,127.0477341
24:0A:C4:22:41:26,520,45.8,9,9,35.4,19,GMT+09:00,2022-07-19 20:06,37.5634907,127.0477341
24:0A:C4:22:41:26,520,45.8,9,9,35.4,19,GMT+09:00,2022-07-19 20:06,37.5634907,127.0477341
24:0A:C4:22:41:26,520,45.8,9,9,35.4,19,GMT+09:00,2022-07-19 20:06,37.5634907,127.0477341
24:0A:C4:22:41:26,520,45.8,9,9,35.4,19,GMT+09:00,2022-07-19 20:06,37.5634907,127.0477341
24:0A:C4:22:41:26,520,45.8,8,8,35.4,19,GMT+09:00,2022-07-19 20:06,37.5634907,127.0477341
24:0A:C4:22:41:26,527,45.8,8,8,35.4,20,GMT+09:00,2022-07-19 20:06,37.5634907,127.0477341
24:0A:C4:22:41:26,520,45.8,8,8,35.4,19,GMT+09:00,2022-07-19 20:06,37.5634907,127.0477341
24:0A:C4:22:41:26,520,45.8,8,8,35.4,19,GMT+09:00,2022-07-19 20:06,37.5634907,127.0477341
24:0A:C4:22:41:26,527,45.8,8,8,35.4,20,GMT+09:00,2022-07-19 20:06,37.5634907,127.0477341
24:0A:C4:22:41:26,520,45.8,8,8,35.4,19,GMT+09:00,2022-07-19 20:06,37.5634907,127.0477341
24:0A:C4:22:41:26,520,45.9,8,8,35.4,19,GMT+09:00,2022-07-19 20:06,37.5634907,127.0477341
24:0A:C4:22:41:26,527,45.8,8,8,35.4,20,GMT+09:00,2022-07-19 20:06,37.5634907,127.0477341
24:0A:C4:22:41:26,520,45.8,8,8,35.4,19,GMT+09:00,2022-07-19 20:06,37.5634907,127.0477341
24:0A:C4:22:41:26,520,45.8,8,8,35.4,19,GMT+09:00,2022-07-19 20:06,37.5634907,127.0477341
24:0A:C4:22:41:26,527,45.9,8,8,35.4,20,GMT+09:00,2022-07-19 20:06,37.5634907,127.0477341
24:0A:C4:22:41:26,527,45.8,8,8,35.4,20,GMT+09:00,2022-07-19 20:06,37.5634907,127.0477341
24:0A:C4:22:41:26,520,45.9,8,8,35.4,19,GMT+09:00,2022-07-19 20:06,37.5634907,127.0477341
24:0A:C4:22:41:26,527,45.9,8,8,35.4,20,GMT+09:00,2022-07-19 20:06,37.5634967,127.0477198
24:0A:C4:22:41:26,520,45.8,8,8,35.4,19,GMT+09:00,2022-07-19 20:06,37.5634967,127.0477198
24:0A:C4:22:41:26,520,45.9,8,8,35.4,19,GMT+09:00,2022-07-19 20:06,37.5634967,127.0477198
24:0A:C4:22:41:26,531,45.8,8,8,35.5,20,GMT+09:00,2022-07-19 20:06,37.5634967,127.0477198
24:0A:C4:22:41:26,520,45.8,8,8,35.4,19,GMT+09:00,2022-07-19 20:06,37.5634967,127.0477198
24:0A:C4:22:41:26,520,45.9,8,8,35.4,19,GMT+09:00,2022-07-19 20:06,37.5634967,127.0477198
24:0A:C4:22:41:26,520,45.8,8,8,35.4,19,GMT+09:00,2022-07-19 20:06,37.5634967,127.0477198
24:0A:C4:22:41:26,527,45.8,8,8,35.4,20,GMT+09:00,2022-07-19 20:06,37.5634967,127.0477198
24:0A:C4:22:41:26,527,45.9,8,8,35.4,20,GMT+09:00,2022-07-19 20:06,37.5634967,127.0477198
24:0A:C4:22:41:26,527,45.8,8,8,35.4,20,GMT+09:00,2022-07-19 20:06,37.5634967,127.0477198
24:0A:C4:22:41:26,527,45.8,8,8,35.5,20,GMT+09:00,2022-07-19 20:06,37.5634967,127.0477198
24:0A:C4:22:41:26,531,45.9,8,8,35.5,20,GMT+09:00,2022-07-19 20:06,37.5634967,127.0477198
24:0A:C4:22:41:26,527,45.8,8,8,35.5,20,GMT+09:00,2022-07-19 20:06,37.5634967,127.0477198
24:0A:C4:22:41:26,527,45.8,8,8,35.5,20,GMT+09:00,2022-07-19 20:06,37.5634967,127.0477198
24:0A:C4:22:41:26,527,45.8,8,8,35.4,20,GMT+09:00,2022-07-19 20:06,37.5634967,127.0477198
24:0A:C4:22:41:26,527,45.9,8,8,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634967,127.0477198
24:0A:C4:22:41:26,537,45.9,8,8,35.4,21,GMT+09:00,2022-07-19 20:07,37.5634967,127.0477198
24:0A:C4:22:41:26,531,45.9,8,8,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634967,127.0477198
24:0A:C4:22:41:26,527,45.9,8,8,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634967,127.0477198
24:0A:C4:22:41:26,527,45.8,8,8,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634967,127.0477198
24:0A:C4:22:41:26,527,45.8,8,8,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634967,127.0477198
24:0A:C4:22:41:26,527,45.9,8,8,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634949,127.0477263
24:0A:C4:22:41:26,527,45.9,8,8,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634949,127.0477263
24:0A:C4:22:41:26,520,45.8,8,8,35.5,19,GMT+09:00,2022-07-19 20:07,37.5634949,127.0477263
24:0A:C4:22:41:26,527,45.8,8,8,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634949,127.0477263
24:0A:C4:22:41:26,531,45.8,8,8,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634949,127.0477263
24:0A:C4:22:41:26,531,45.8,8,8,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634949,127.0477263
24:0A:C4:22:41:26,531,45.8,8,8,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634949,127.0477263
24:0A:C4:22:41:26,542,45.8,8,8,35.5,22,GMT+09:00,2022-07-19 20:07,37.5634949,127.0477263
24:0A:C4:22:41:26,537,45.8,8,8,35.5,21,GMT+09:00,2022-07-19 20:07,37.5634949,127.0477263
24:0A:C4:22:41:26,537,45.8,8,8,35.5,21,GMT+09:00,2022-07-19 20:07,37.5634949,127.0477263
24:0A:C4:22:41:26,545,45.9,8,8,35.5,23,GMT+09:00,2022-07-19 20:07,37.5634949,127.0477263
24:0A:C4:22:41:26,527,45.9,8,8,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634949,127.0477263
24:0A:C4:22:41:26,527,45.9,8,8,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634949,127.0477263
24:0A:C4:22:41:26,542,45.9,8,8,35.5,22,GMT+09:00,2022-07-19 20:07,37.5634949,127.0477263
24:0A:C4:22:41:26,542,45.9,8,8,35.5,22,GMT+09:00,2022-07-19 20:07,37.5634949,127.0477263
24:0A:C4:22:41:26,542,45.8,8,8,35.5,22,GMT+09:00,2022-07-19 20:07,37.5634949,127.0477263
24:0A:C4:22:41:26,542,45.8,8,8,35.5,22,GMT+09:00,2022-07-19 20:07,37.5634949,127.0477263
24:0A:C4:22:41:26,531,45.9,8,8,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634949,127.0477263
24:0A:C4:22:41:26,531,45.9,8,8,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634949,127.0477263
24:0A:C4:22:41:26,537,45.8,8,8,35.5,21,GMT+09:00,2022-07-19 20:07,37.5634949,127.0477263
24:0A:C4:22:41:26,537,45.8,8,8,35.5,21,GMT+09:00,2022-07-19 20:07,37.5634949,127.0477263
24:0A:C4:22:41:26,553,45.8,8,8,35.5,24,GMT+09:00,2022-07-19 20:07,37.5634949,127.0477263
24:0A:C4:22:41:26,553,45.8,8,8,35.5,24,GMT+09:00,2022-07-19 20:07,37.5634949,127.0477263
24:0A:C4:22:41:26,531,45.8,9,9,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634949,127.0477263
24:0A:C4:22:41:26,531,45.8,9,9,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634949,127.0477263
24:0A:C4:22:41:26,531,45.8,9,9,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634949,127.0477263
24:0A:C4:22:41:26,531,45.8,9,9,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634949,127.0477263
24:0A:C4:22:41:26,531,45.8,9,9,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634949,127.0477263
24:0A:C4:22:41:26,531,45.8,9,9,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634949,127.0477263
24:0A:C4:22:41:26,531,45.8,9,9,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,531,45.8,9,9,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,531,45.8,9,9,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,531,45.8,9,9,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,531,45.8,9,9,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,531,45.8,9,9,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,531,45.9,9,9,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,531,45.9,9,9,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,531,45.8,9,9,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,531,45.8,9,9,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,531,45.9,9,9,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,531,45.9,9,9,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,537,45.8,9,9,35.5,21,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,537,45.8,9,9,35.5,21,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,531,45.8,9,9,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,531,45.8,9,9,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,531,45.9,9,9,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,531,45.9,9,9,35.5,20,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,537,45.9,9,9,35.6,21,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,537,45.9,9,9,35.6,21,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,537,45.9,9,9,35.5,21,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,537,45.9,9,9,35.5,21,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.8,9,9,35.6,22,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.8,9,9,35.6,22,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.8,9,9,35.6,22,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.8,9,9,35.6,22,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.8,9,9,35.6,22,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.8,9,9,35.6,22,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.9,9,9,35.6,22,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.9,9,9,35.6,22,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,545,45.8,9,9,35.6,23,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,545,45.8,9,9,35.6,23,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,545,45.9,9,9,35.6,23,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,545,45.9,9,9,35.6,23,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,545,45.9,9,9,35.6,23,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,545,45.9,9,9,35.6,23,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.9,8,8,35.6,22,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.9,8,8,35.6,22,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.9,8,8,35.5,22,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,542,45.9,8,8,35.5,22,GMT+09:00,2022-07-19 20:07,37.5634902,127.0477331
24:0A:C4:22:41:26,553,45.8,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.8,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,545,45.9,8,8,35.6,23,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,545,45.9,8,8,35.6,23,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,556,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,556,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,556,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,556,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,556,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,556,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,556,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,556,45.9,8,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,9,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,553,45.9,9,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,565,45.9,9,8,35.6,26,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,565,45.9,9,8,35.6,26,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,556,45.8,9,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,556,45.8,9,8,35.6,24,GMT+09:00,2022-07-19 20:07,37.5634964,127.0477207
24:0A:C4:22:41:26,565,45.9,9,8,35.6,26,GMT+09:00,2022-07-19 20:08,37.5634964,127.0477207
24:0A:C4:22:41:26,565,45.9,9,8,35.6,26,GMT+09:00,2022-07-19 20:08,37.5634964,127.0477207
24:0A:C4:22:41:26,565,45.9,9,8,35.6,26,GMT+09:00,2022-07-19 20:08,37.5634964,127.0477207
24:0A:C4:22:41:26,565,45.9,9,8,35.6,26,GMT+09:00,2022-07-19 20:08,37.5634964,127.0477207
24:0A:C4:22:41:26,565,45.9,9,8,35.6,26,GMT+09:00,2022-07-19 20:08,37.5634964,127.0477207
24:0A:C4:22:41:26,565,45.9,9,8,35.6,26,GMT+09:00,2022-07-19 20:08,37.5634964,127.0477207
24:0A:C4:22:41:26,565,45.9,9,8,35.6,26,GMT+09:00,2022-07-19 20:08,37.5634964,127.0477207
24:0A:C4:22:41:26,565,45.9,9,8,35.6,26,GMT+09:00,2022-07-19 20:08,37.5634964,127.0477207
